,absolute_magnitude,relative_velocity,miss_distance,hazardous,max_diameter,min_diameter,orbit_id,orbit_uncertainty,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,semi_major_axis,inclination,ascending_node_longitude,orbital_period,perihelion_distance,perihelion_argument,aphelion_distance,perihelion_time,mean_anomaly,mean_motion,equinox,orb_year,orb_month,orb_day,cap_year,cap_month,cap_day
2175,2.5527901849915757,-0.3753405551219598,0.3108113539215124,0.0,-0.5435566445989279,-0.5435566444967774,3.0,0.5890673710606594,-0.8870697949841923,1.052785210260517,0.2917293151920961,-1.3395873624098829,-0.8556811814566446,-0.763385386305287,-0.1291696946471958,-0.7914817156278333,-0.0010242728962272,1.270396607515247,-0.9472956689293138,0.3850730982786427,0.5175969516893266,0.9905159991268684,0,2017.0,9.0,5.0,2007.0,6.0,8.0
1848,-1.50778884196112,-0.1960878813197651,-1.6223352553354975,1.0,1.348957102002741,1.3489571019314488,130.0,-1.0740237465945617,-0.594569150679081,-1.138490170778864,0.2917293151920961,0.94469856478043,1.0558836582984903,-0.4959428830358949,0.6354443621971365,0.967142991951666,0.2290809487114306,-0.6616744416125214,1.108500032351513,0.7007701339746408,0.1041291031802168,-1.1247549794736078,0,2017.0,4.0,6.0,2005.0,11.0,8.0
2607,-0.9847430248353972,-0.9518129478815686,0.8225161426316633,1.0,0.4005005936163016,0.4005005937359363,138.0,-1.0740237465945617,-0.5074205198251304,-0.3872882669722345,-1.978405636412922,-0.3011028534671041,0.0765541817675432,-0.0116297368783463,-1.0534288218598349,-0.010590693990151,0.5973567361714911,-1.283417104592168,-0.0736859650778731,-2.164066140954792,-0.4516695794067739,-0.4925552522621776,0,2017.0,4.0,6.0,2009.0,4.0,15.0
1002,0.93309163795892,0.574508943923285,1.190185703139628,0.0,-0.4767735850961164,-0.4767735849578389,11.0,1.254303818122748,-0.6412417778698448,0.0401197127798128,0.2917293151920961,-0.892541003446042,-0.2742062331764297,-0.626074641110166,1.7160079397965564,-0.3230251988367106,0.6375969404089593,0.5073705315346165,-0.4727868437317742,0.2272744987015735,-1.3452739786662054,-0.1011541620200752,0,2017.0,4.0,6.0,2001.0,2.0,22.0
402,0.2356972151246228,-0.842014904800585,-1.4224880628285907,0.0,-0.3623280035151989,-0.3623280033714994,14.0,1.254303818122748,-0.8401821561122564,0.5120493570893657,0.2917293151920961,-1.0933780271890032,-0.5980482978617971,0.0482317433292215,1.4656690599034992,-0.5919260569493253,0.2685221785392854,-0.7629283267838154,-0.7334998026465916,0.2184525277800552,-1.1755300466191412,0.4125555109820598,0,2017.0,4.0,6.0,1997.0,8.0,22.0
2767,-0.705785255701678,1.7497781091680946,-0.1812323557186094,1.0,0.1068243266696234,0.1068243266860512,36.0,-1.0740237465945617,-0.5604570990644238,-0.0497331011453333,0.2917293151920961,0.3736036027889273,-0.3347823604909449,1.738627623158283,-0.9330150445094756,-0.374793095564487,-0.5695975444372866,0.8573498354995928,-0.2196353869869335,0.2760352079125011,-1.692312016319889,-0.0184694466498943,0,2017.0,6.0,4.0,2009.0,12.0,22.0
2025,-0.0781302751508103,-1.3446871025361085,1.519570122072903,0.0,-0.2646780351332358,-0.2646780351546724,29.0,-1.0740237465945617,1.0328713250604191,-0.6673700112794477,0.2917293151920961,-0.6884630147407568,0.4658026306306448,-0.724453491872168,-0.4264904279999689,0.3601984108572412,1.597793664124252,-0.3435516873520297,0.0919755194816172,0.5907276076326059,0.1722191024123272,-0.8029627581325117,0,2017.0,4.0,6.0,2006.0,9.0,8.0
1583,0.8633521956754906,0.3668431955735676,1.4598369213600542,0.0,-0.4694704549857508,-0.4694704550973583,16.0,-0.7414055230635174,-0.8131943623485242,1.305344471023091,0.2917293151920961,0.3336681156811414,-0.9806937723942896,-0.9811678543535448,-0.8409243466828703,-0.8834462637188497,-1.28563619784732,0.3305352708782226,-0.7449635768211578,0.1725360557807311,-0.4272458233625174,1.3520411597552682,0,2017.0,4.0,6.0,2004.0,6.0,8.0
75,0.3403063785497677,-1.3585636216812342,-1.2146863141237227,0.0,-0.3868633464775026,-0.3868633465634234,11.0,0.5890673710606594,0.125118473492678,-0.4091443568459189,0.2917293151920961,-0.843566358692173,0.1445722489503783,-0.6022775751786958,0.7814885484853777,0.0524216710081694,1.2650621657570549,-1.5826598574118391,-0.1754860815183884,0.3638113876278814,1.184673129195586,-0.5545747028549731,0,2017.0,4.0,6.0,1995.0,6.0,15.0
1974,1.5607466185097878,-0.6766917579894622,-0.2938306014777264,0.0,-0.5194277632406208,-0.519427763195219,13.0,0.9216855945917036,-0.8390588677209443,1.0649274824125636,0.2917293151920961,-1.4769758277128116,-0.8587909472095983,-1.1355650341803691,0.2514288119876216,-0.7938088699940364,0.0867948266339416,0.2289840101520385,-0.9740351446356198,0.2095662268512452,-0.9572732171224976,0.9987587208145988,0,2017.0,4.0,6.0,2006.0,6.0,15.0
1722,0.9679613591006356,-1.4117869756006214,-1.400828591726191,0.0,-0.4801805206445104,-0.4801805205174755,5.0,1.254303818122748,-0.7440744500243565,0.4513379963291315,0.2917293151920961,-1.6562953032808032,-0.546546179303158,-0.6016721435275255,0.0835639425409189,-0.5504738670761861,0.8043267955241629,1.312368990445482,-0.8186000835538362,0.2346588988739492,-1.333868129028608,0.317686412411435,0,2017.0,4.0,6.0,2005.0,3.0,15.0
1518,0.0264788882743344,-1.0801388728428545,-0.300840601724072,0.0,-0.3018137794456835,-0.3018137795458524,19.0,0.2564491475296152,-0.8620106538132736,0.9046494900055462,0.2917293151920961,-0.7659065326686249,-0.7957597040920287,-0.7411455978187172,0.5527501676707535,-0.7462535724089217,-0.2972857570825664,-0.6801430313478094,-0.8023503210377125,0.3217837532073704,1.2241221358583991,0.838312721290183,0,2017.0,4.0,6.0,2004.0,2.0,22.0
790,0.277540880494681,-1.1772640546715591,-1.1527363480037265,0.0,-0.3725506196124976,-0.3725506195153824,2.0,0.9216855945917036,-0.4000798204590634,-0.3201010277309087,0.2917293151920961,-0.6592062777914962,0.0470603469114962,-1.050649124350442,-0.4920965377301257,-0.0376738876711803,0.9208872901358306,1.1688784014634406,-0.1921699040873237,0.3687103481370238,1.1302164917974906,-0.4644534615193493,0,2017.0,9.0,24.0,1999.0,12.0,22.0
2231,1.14230996480921,-1.2053331850890718,-1.3255178099540503,0.0,-0.4950485885751993,-0.4950485886124438,6.0,1.9195402651848363,-0.0734468920057156,-1.2210576214127824,-3.233312854295868,0.5211800388326081,1.3664286305563893,-1.0409614151094173,-1.4273033861782012,1.3069352293692846,1.15977337501136,1.3452516190534245,1.2055076945755552,-3.200253164368141,-1.6431977968394962,-1.2481726980792984,0,2017.0,4.0,6.0,2007.0,9.0,15.0
3085,-0.426827486567959,-0.2787757043790362,-0.2853961751615955,0.0,-0.0963500102615907,-0.0963500101478173,15.0,0.5890673710606594,1.1097768256709375,-1.9285473454720437,0.2917293151920961,1.3975383685213714,3.67789895023752,0.5333466666166125,-1.434854518483547,4.225916120617812,1.601203216059685,-0.0006080697245927,3.6480941187115055,0.0975936819475877,-1.419364126283042,-1.725286683768589,0,2017.0,4.0,6.0,2011.0,4.0,22.0
2446,-0.9498733036936818,0.0982121048792479,-0.5693293111059912,0.0,0.3576098159634152,0.357609815861309,14.0,0.2564491475296152,0.6442645057780569,-1.033257145461125,0.2917293151920961,1.3606956373441077,0.759259158614246,-0.3888892088192186,-1.1751942293102904,0.6555203596400263,-0.5826827893169242,1.5222611423678367,0.9953594620881586,0.3987422832762118,1.1592851582768615,-0.9802579901137344,0,2017.0,8.0,10.0,2008.0,8.0,8.0
42,-0.2092404266436586,0.8027861694913326,-0.3053302910314089,0.0,-0.2102709066361646,-0.2102709066700856,9.0,0.9216855945917036,0.0603590549325064,-0.1484902479819806,0.2917293151920961,-1.311593044416655,-0.2522625199462395,2.3370270530673767,1.7839793640177533,-0.3041096269267717,1.0531561618142964,0.3376842241749849,-0.5587221252234323,0.1597209461434139,-0.8745874009746788,-0.1298358503040111,0,2017.0,6.0,15.0,1995.0,3.0,22.0
2389,-1.4729191208194048,1.0746788397252052,-0.7726525835137804,0.0,1.2633787495451945,1.2633787494707156,123.0,-1.0740237465945617,0.1968739740694237,-0.3233389669714548,0.2917293151920961,1.0361636952625246,-0.0796709310077585,-0.0806166768158856,0.1926122585952992,-0.1523713356458019,-0.92036465843911,-0.5230441411539916,0.1559188368752096,0.2537485791747761,-1.5549962633409908,-0.3345344164997553,0,2017.0,9.0,27.0,2008.0,4.0,22.0
2088,0.5495247054000574,-1.28713199384419,-0.8606645288887569,0.0,-0.4268446977299364,-0.4268446977381224,11.0,1.254303818122748,-0.271948825777212,0.3995309684803984,0.2917293151920961,-1.9272462135081951,-0.5144336603686859,-0.5010918240346889,-0.9450234251819244,-0.5243718254290402,1.084677460951076,0.4455270525762009,-0.8574078229362639,0.4254875382175703,0.4380979076222793,0.261383036580578,0,2017.0,4.0,6.0,2006.0,12.0,8.0
1647,2.676577695044663,0.0843639997079148,0.0065509926560051,0.0,-0.5449010721807136,-0.5449010722588618,6.0,0.9216855945917036,-0.9114125076093212,0.2408719456936536,0.2917293151920961,-0.7490697622618685,-0.4214900730719393,-1.0897934232262916,1.1470471573840466,-0.4477319655565691,0.2777386523028503,-0.6789889790881439,-0.5404269594221114,0.0848078338069016,-0.1891765270246428,0.1096381514129445,0,2017.0,4.0,6.0,2004.0,10.0,8.0
1247,-0.810394419126823,-0.1721712012497429,-1.2829468222543403,0.0,0.2045012863044943,0.2045012863160961,33.0,-1.0740237465945617,-0.006970442217465,-1.1911066834377335,0.2917293151920961,0.3332126959772778,1.1791485109447588,0.774154780995389,1.4618145931696156,1.1003893355264065,1.226319742115028,1.69660715033572,0.9804639917671742,-0.1612955926097048,-0.1729339716150291,-1.176722575795403,0,2017.0,4.0,6.0,2002.0,8.0,15.0
1624,0.8284824745337753,-0.1553870276764284,-1.5598813344857148,0.0,-0.4655587695968287,-0.4655587695935783,8.0,1.586922041653792,-0.6937523112360771,0.8819839153217252,-4.345971272636182,0.1895456901172646,-0.8119753092654304,0.0578636771573184,1.4987791054894517,-0.7585651988716751,-0.9889778279459456,0.4682854703002487,-0.6368220673063503,-4.34535884632045,-0.904440191610694,0.8782945039950782,0,2017.0,4.0,6.0,2004.0,8.0,15.0
2699,0.0962183305577639,-0.4311709292644272,-1.4066228213353034,0.0,-0.3238688797022164,-0.3238688795497872,28.0,-1.0740237465945617,-0.4646751914496733,-0.1946308821597588,0.2917293151920961,-0.9947019367586084,-0.1102101526385507,0.587205577457116,0.1917231253075706,-0.1795994171861964,1.0016212121981978,-0.020739592977468,-0.3877449759150603,0.1352504569067313,-0.7857805105055302,-0.3008125400793807,0,2017.0,4.0,6.0,2009.0,10.0,8.0
643,-0.6709155345599628,0.4428150501205861,0.583752282468156,0.0,0.0771511583442234,0.0771511583889217,22.0,-1.0740237465945617,0.2592120505028648,0.001264441893263,0.2917293151920961,0.6657916894506257,-0.3365127320120662,0.5697492961833365,-0.1769132836724535,-0.3762621168848107,-0.8273080568826607,1.155807602664806,-0.1531887065255413,0.1451048319431892,-0.7198192776768059,-0.0160286821772273,0,2017.0,4.0,6.0,1999.0,2.0,8.0
886,0.6192641476834868,0.2100817096109652,1.1668820776872604,0.0,-0.4378984323896466,-0.4378984325213552,10.0,0.5890673710606594,-0.7203291111555342,0.496669145696773,0.2917293151920961,-1.479414597291699,-0.5740490415479691,-0.7280022055852545,-0.2682888685767526,-0.5726731108382684,0.612782401429721,0.4909641466048273,-0.7982453244825947,0.1583313400347856,-0.6604804406543897,0.367624231064997,0,2017.0,4.0,6.0,2000.0,7.0,8.0
1130,-0.426827486567959,0.3157390615939374,-0.3673851455181942,0.0,-0.0963500102615907,-0.0963500101478173,10.0,0.9216855945917036,0.8513253480788185,-1.3991442796428022,0.2917293151920961,0.5009080742969728,1.561832649351405,1.2980042458510848,0.799535433192963,1.5276021626442364,1.4054060547644358,-0.1498731447409302,1.3567359374263597,0.3293478181147795,1.5044894748242066,-1.3144015799998898,0,2017.0,4.0,6.0,2001.0,12.0,8.0
2667,0.1659577728411934,0.0393709448544011,-1.6319454592189409,0.0,-0.3439833701844111,-0.343983370165311,17.0,1.254303818122748,-0.6762867133300761,-0.5928974087468942,0.2917293151920961,0.5933523370792485,0.2599825024429763,-0.7390824584274865,1.4960941577551805,0.1610834453365781,-0.1283343539875553,0.8469778229999066,0.3219436340409229,-0.0289859625979859,-0.0897116594654668,-0.6516549828281601,0,2017.0,4.0,6.0,2009.0,8.0,8.0
3332,-0.2524788808593846,-1.6138261899948227,-0.0774948175489348,0.0,-0.190161176836688,-0.1901611767209395,17.0,-0.7414055230635174,1.4703752565768011,-1.1805833809059596,0.2917293151920961,0.1386785451290312,1.3505128743625836,-1.1163516442509214,-0.4431728211702324,1.2891922999645944,1.7187059910459828,-1.114510104588422,1.0396147951271066,0.4361250853680667,1.1414098675425657,-1.2424226788379766,0,2017.0,4.0,6.0,2012.0,4.0,15.0
910,1.7002255030766469,-1.3035512232169324,-1.6189786874356162,0.0,-0.5249867979302176,-0.5249867980124345,4.0,1.254303818122748,-0.5448714863055998,0.743562012788392,0.2917293151920961,-1.211121820289874,-0.7103394045741593,-1.058671161329083,0.5245763139595038,-0.6805248823315367,0.1645470383033236,0.1098370485712887,-0.8302676572646263,0.3729504474434995,0.7583709554260406,0.6412111530088105,0,2017.0,4.0,6.0,2000.0,8.0,15.0
1504,1.5258768973680723,-0.7307258188246083,-1.752527461723566,0.0,-0.517870493196279,-0.517870493240042,11.0,0.9216855945917036,-0.8820017093701535,0.0328343494885852,0.2917293151920961,-0.3949232324603492,-0.2815612693201474,-0.8105353483480656,1.4171890296923384,-0.3293459871817153,0.1799154261861908,-0.7034321865815749,-0.3595225189940823,0.184042529513925,-1.0334357295681813,-0.0913933927586159,0,2017.0,4.0,6.0,2004.0,2.0,8.0
242,-0.2873486020011,1.0829724059093708,0.5495182146162078,0.0,-0.1730860506517938,-0.1730860507454932,20.0,-0.7414055230635174,-0.2949581378839343,1.7149437849521365,0.2917293151920961,0.6316092550767568,-1.1276562118458422,-0.2805121593118489,1.1347622554894998,-0.9872849934519916,-1.6290365569359453,0.1076508524158443,-0.8166135736078238,0.3383712378662483,0.8494363482468287,1.872503249920649,0,2017.0,4.0,6.0,1996.0,8.0,22.0
2108,-0.9847430248353972,-1.0046117009089286,1.335545187853294,1.0,0.4005005936163016,0.4005005937359363,185.0,-1.0740237465945617,-0.7721572066323898,-0.1946308821597588,0.2917293151920961,-0.5739817396637509,-0.0793954783775321,-1.1003629086401745,-1.0107800129680655,-0.1521250156064788,0.6440631457799517,-0.1988773772469117,-0.2587718829351191,0.4265330969770995,0.7241685049968766,-0.3348340655863857,0,2017.0,4.0,6.0,2007.0,1.0,22.0
1725,1.0028310802423497,0.0745021563636261,-1.527449360905307,0.0,-0.4834341188810316,-0.4834341188651761,10.0,-0.4087872995324731,-0.5141114733623197,-0.4625703543149247,0.2917293151920961,0.4658505986877453,0.1100499644891881,-0.1800049666991123,-0.0317125328562364,0.0203438464131438,-0.1551858829663102,-0.886500460124022,0.1630336929157543,0.1201798070414303,-0.8085072565042493,-0.5235703005222961,0,2017.0,4.0,6.0,2005.0,3.0,22.0
283,1.456137455084643,0.2975807181810775,0.7892592886237071,0.0,-0.5145323187140959,-0.5145323188376272,18.0,-0.0761690760014289,-0.8568529982262542,0.8552709165872225,0.2917293151920961,-1.222520373039145,-0.7655153218725843,-1.0367445584864274,1.0260899510557686,-0.7231485660004414,0.0766318531554822,0.8774167022169422,-0.8680473072634411,0.4361994878522873,0.0825223010041237,0.7660020167200153,0,2017.0,4.0,6.0,1996.0,12.0,8.0
2525,-0.4616972077096743,0.2533947233864488,0.5562007949630173,0.0,-0.0748537000337884,-0.0748536999640766,35.0,0.5890673710606594,2.560416673791025,-2.099348640410835,0.2917293151920961,1.5912122382306622,4.496342063349173,1.096260245274293,0.5172650862473815,5.407139871813773,1.7070069759062625,0.3941934649752179,4.526358104691533,-0.3100193126799699,-0.9060214254036344,-1.8069623631874088,0,2017.0,4.0,6.0,2008.0,11.0,22.0
557,-1.2985705151108304,1.5134433776290117,1.278724753438487,1.0,0.8899097686468044,0.8899097685778304,67.0,-1.0740237465945617,-0.794828580745815,-1.4210003695164866,0.2917293151920961,1.1732603075439791,1.6795600685305507,-0.5079255688538106,-0.6356386824330104,1.6630434801962029,0.4390605095720188,-0.4251684331500767,1.7434478357311671,0.5223875726322934,0.9463756829974608,-1.3507463562469793,0,2017.0,4.0,6.0,1998.0,8.0,15.0
337,2.5370988104778043,-0.4604428271540864,-0.1575129144691709,0.0,-0.5433699869451347,-0.5433699868369083,7.0,0.5890673710606594,-0.906554566931891,0.5177157507603206,0.2917293151920961,-1.4765114964508992,-0.5843714639095696,-1.163262197242957,-1.207078557905945,-0.5809676330250423,0.5915030154082012,0.605419151467696,-0.8040314240042136,0.3318813649124388,1.1990327834890984,0.3867917684551273,0,2017.0,4.0,6.0,1997.0,4.0,15.0
3236,-0.5663063711348192,-0.1130670149029079,-0.1844521716142182,1.0,-0.0040929979945024,-0.0040929978767503,8.0,0.9216855945917036,-0.791492946831394,-0.5799456517847109,0.2917293151920961,-0.1781177667713171,0.2430673371355181,0.7850285748659149,-1.1355443544858008,0.1450213721679961,0.6962121476055949,-1.4819239704450708,0.0844846118744825,0.1971199305190621,-1.2801929568741637,-0.6380253500534088,0,2017.0,4.0,6.0,2011.0,12.0,8.0
3171,-1.1939613516856855,0.3763330895606855,0.629164974013397,0.0,0.7037901590788732,0.703790159009345,17.0,-0.4087872995324731,0.215969111166404,-1.516519577112588,0.2917293151920961,0.9034342506227548,2.010144077838171,0.272493896787618,-1.6708398185005768,2.053148051215939,1.1927169893894491,-1.567085297000824,1.909608724755561,0.7849260013564711,0.332502477819594,-1.4407671235649466,0,2017.0,4.0,6.0,2011.0,9.0,8.0
1873,-0.2873486020011,-0.6251987962824093,-1.3778028153238429,1.0,-0.1730860506517938,-0.1730860507454932,26.0,-1.0740237465945617,-0.6093345255900966,1.4478137976071064,0.2917293151920961,-0.6513719096501787,-1.0261757795094038,0.3186086768035513,-0.8577598204157274,-0.9160841454998928,-0.7307095423317415,-0.322692869047488,-0.9425349989774467,0.3295241637433023,1.0336421743225683,1.5007574654946203,0,2017.0,4.0,6.0,2005.0,12.0,15.0
2135,-0.1827394385759551,0.4934367546740705,0.2270256855545599,0.0,-0.2220404958061156,-0.2220404958096635,19.0,-1.0740237465945617,1.840291589433768,-0.6082776201394869,0.2917293151920961,-0.3716767055089807,0.2060850052382142,1.743372870571953,0.2082405497651205,0.1100663248596915,0.8548449144325404,0.7910557381749299,0.0014504681569111,0.2872317693106359,1.615547501668216,-0.6075275505009401,0,2017.0,4.0,6.0,2007.0,3.0,22.0
3054,0.6192641476834868,-1.0500037257926913,-0.5490311461697985,0.0,-0.4378984323896466,-0.4378984325213552,12.0,-0.4087872995324731,-0.4742971282296981,0.7038972570917055,0.2917293151920961,-0.9986293855205074,-0.6925076445751953,-1.0301455886995037,0.0451225326981809,-0.6666204295416197,0.0379345050921866,1.6203858539393672,-0.7769345515026694,0.1449090493504239,-0.4361939697513012,0.6027309834096148,0,2017.0,4.0,6.0,2011.0,3.0,15.0
2081,0.0613486094160485,-1.366328983019986,-0.4560066114424498,1.0,-0.3130952034597888,-0.3130952033125028,44.0,-1.0740237465945617,-0.6450783036966607,1.0454998469692889,0.2917293151920961,-1.0442811006409487,-0.8552480334320969,-0.7155746012106317,1.3089153626443757,-0.7911574167603187,-0.2013601713520584,-1.3196525749092969,-0.8936729056366743,0.2107665026853356,-0.9724934411827766,0.9893706944970102,0,2017.0,4.0,6.0,2006.0,11.0,22.0
2981,-1.1590916305439716,0.1578131025006084,0.5943119479952025,1.0,0.6472491023909308,0.6472491023137847,72.0,-1.0740237465945617,-0.6478682060296731,-0.1541566416529355,0.2917293151920961,0.6503901229080971,-0.1832127028581423,-0.9294909474908856,0.0917201349338223,-0.2440299392520273,-0.6537582360695828,0.5634255182030542,-0.0294643153376494,0.416255173930765,0.7348036047429878,-0.2159896073779905,0,2017.0,7.0,25.0,2010.0,11.0,22.0
2844,2.118662156777226,1.3334203494283134,1.541316260400423,0.0,-0.5366554046524419,-0.536655404620099,7.0,1.254303818122748,-0.8787120087752099,-0.6981304340646332,0.2917293151920961,0.2557786600589901,0.4341382000683498,-0.9351146185717708,-1.2302142733754216,0.3291280920717395,0.4500607603837315,0.4647816902676128,0.3613699442828316,0.5531677416380019,0.3314673227140026,-0.7813083844477334,0,2017.0,4.0,6.0,2010.0,4.0,8.0
2673,0.2356972151246228,-0.6539676010469331,-1.4440710985777316,0.0,-0.3623280035151989,-0.3623280033714994,14.0,1.254303818122748,-0.8401821561122564,0.5120493570893657,0.2917293151920961,-1.0933780271890032,-0.5980482978617971,0.0482317433292215,1.4656690599034992,-0.5919260569493253,0.2685221785392854,-0.7629283267838154,-0.7334998026465916,0.2184525277800552,-1.1755300466191412,0.4125555109820598,0,2017.0,4.0,6.0,2009.0,8.0,22.0
1763,-0.0781302751508103,0.199608789028587,1.357683407772838,0.0,-0.2646780351332358,-0.2646780351546724,8.0,1.9195402651848363,2.2409723098358705,-0.4965687163406557,-3.928967942470109,-0.7913730440058838,0.1886836914072609,0.6238730660972145,0.363675533014594,0.0936962033119498,1.2798495587587455,-0.9053678675290254,-0.1305604415563003,-3.965986051612712,-1.1314100975945138,-0.5928359929650668,0,2017.0,4.0,6.0,2005.0,5.0,22.0
22,-0.1129999962925257,1.8866244898172468,-1.5343336586345715,1.0,-0.2511147802956143,-0.2511147803130346,29.0,-0.7414055230635174,-0.772576074760004,0.820463069751355,-4.045884764011999,2.706087447729778,-0.8974240774767782,-0.8807931748015286,1.650205886863218,-0.8225528570418573,-2.7670369753391832,1.335863930231996,-0.2597809026014651,-3.9259933125977255,1.1292439405657542,1.1041773245969977,0,2017.0,4.0,6.0,1995.0,2.0,22.0
2499,-1.088654793837707,-1.1606787126563172,0.6202218507985576,0.0,0.5406794633155939,0.540679463451608,55.0,-1.0740237465945617,2.2558568926474343,-1.6427992074938749,0.2917293151920961,0.8331222512052443,2.696001014467222,-0.3419882042422441,-1.3436084186120092,2.9066677344611795,1.985251014156496,1.4938477770037069,2.4588800102912654,0.330982960961255,1.5459715342953928,-1.5845462703380917,0,2017.0,9.0,23.0,2008.0,10.0,15.0
612,-0.1848316218444581,-0.2982159402400079,0.884273665463105,0.0,-0.2211262206503345,-0.2211262206588535,9.0,0.5890673710606594,-0.1050741697667451,1.2608228064655855,0.2917293151920961,0.004339270337914,-0.9614574777432264,-0.259161003065957,-0.7072287465424719,-0.8695092041717334,-1.0520820496008052,0.7086010587083986,-0.785616525116132,0.24972581717312,-1.363099049205373,1.2921006828677295,0,2017.0,5.0,13.0,1998.0,11.0,15.0
2884,-0.7406549768433934,0.1130862152244677,0.1048504077340132,0.0,0.1378959484553426,0.1378959484829329,35.0,-1.0740237465945617,-0.2098786937073883,-0.1266341581082962,-0.0979934232808684,-0.7594868717199653,-0.1549227803787433,0.0268781570672278,-0.8219121057940266,-0.2191723180188788,0.7055490794567861,-0.6744264707555557,-0.3587199579089289,-0.2445537676420357,-0.7760685836261317,-0.2495896754482975,0,2016.0,8.0,2.0,2010.0,6.0,22.0
1715,0.9679613591006356,0.5656562757629069,-1.8202638025053848,0.0,-0.4801805206445104,-0.4801805205174755,10.0,1.586922041653792,-0.8898647281093379,-1.887263620155084,-4.148186982861152,1.9662362701547915,2.9228330222174383,-0.2528115844392401,1.7031930484654585,3.2015352806784154,-0.1676162914435812,-0.6582084687210373,3.281161167900149,-4.116033619575203,-1.6359846081287202,-1.6225786530098023,0,2017.0,4.0,6.0,2005.0,3.0,8.0
759,-1.333440236252546,-0.4841437712801037,-1.2643016886345697,0.0,0.9578870703182816,0.9578870702861008,190.0,-1.0740237465945617,-0.207413605562108,-0.4059064176053734,0.2917293151920961,-0.5723146175296195,0.0879336251203467,0.4755159967293283,0.3449327959174258,-0.0001023758709287,0.8937490774996737,-0.4100252881998708,-0.1397085492906873,0.4254490777469174,0.8136891448365419,-0.5031974005374786,0,2017.0,4.0,6.0,1999.0,10.0,15.0
443,1.80378857486754,-1.0234782758473655,-0.5068995683095773,0.0,-0.5285001401783652,-0.5285001402821928,3.0,0.9216855945917036,-0.8888829580880345,0.7710844963330312,0.2917293151920961,-0.207796509759235,-0.7412454716668762,-1.020431420263446,-1.621919798981057,-0.7044748043621212,-0.6153663156962125,1.0715478773587714,-0.6576049222544782,0.197315202092091,-0.9049252385699648,0.7100139694436904,0,2017.0,4.0,6.0,1997.0,11.0,22.0
60,-0.5314366499931038,0.7328130537522756,-0.8273834734669936,0.0,-0.0287740644154175,-0.0287740643893411,24.0,-0.7414055230635174,0.3722189529215924,1.0762602697544743,0.2917293151920961,0.7997945826993229,-0.9177970023611874,0.5833975607711117,-1.305344984074292,-0.8375858740995192,-1.5190342770161716,1.4569490058237085,-0.6133992133418333,0.2571042081303145,-1.4605323794392644,1.1621118876739085,0,2017.0,5.0,20.0,1995.0,5.0,15.0
2505,1.2120494070926393,0.3218554137388709,1.1495217214386857,0.0,-0.500101120101551,-0.500101120077991,32.0,-0.7414055230635174,-0.7903522693977084,0.7257533469653898,-0.0979934232808684,-1.3612272713294138,-0.6998572874859332,-1.0468746135570126,0.3619089074621851,-0.6723589808017261,0.2937531536239123,1.0166566131279855,-0.8529344370572535,-0.2690114029722653,-0.1246327352946956,0.6184859730112594,0,2016.0,9.0,21.0,2008.0,10.0,22.0
1779,0.93309163795892,-1.449076447169387,-1.4789747700255915,0.0,-0.4767735850961164,-0.4767735849578389,7.0,0.5890673710606594,-0.719194995624631,0.5071924482285468,0.2917293151920961,-1.660108920488908,-0.5796657518771449,-0.6263636603952439,-0.8686518981317196,-0.5771889196880939,0.7441373441144553,0.6810054415292216,-0.8393097024834227,0.3438941013111344,1.0953684928025635,0.3780245227917168,0,2017.0,4.0,6.0,2005.0,6.0,22.0
3246,1.6653557819349327,0.6693878657181788,1.3706463951652008,0.0,-0.5236915171844256,-0.5236915172537409,8.0,1.254303818122748,-0.8497152884746252,-0.6155629834307146,0.2917293151920961,-0.1387044337583674,0.3572311252336084,-0.8194061748494793,1.59288614273674,0.2543228484474774,0.8060943475618408,0.0399592270963099,0.1817592776152118,0.3468081811430583,1.3187728457832204,-0.7263476082908107,0,2017.0,4.0,6.0,2012.0,1.0,8.0
2654,-2.100574101370273,2.736414535088004,1.1244017752080129,0.0,3.607400186407634,3.6074001863214233,109.0,-1.0740237465945617,2.782460527445087,-1.277721558122334,0.2917293151920961,1.743214935123536,0.8428409938237507,2.2552693226076164,-0.8901715267930432,0.742018551633557,-1.0212877666364264,-0.492008011560443,1.2042653615054997,-0.0653270147667013,-0.3318353209912426,-1.02406513020941,0,2017.0,9.0,23.0,2009.0,7.0,22.0
2485,0.6192641476834868,-0.8093121922274132,-0.5423548264203831,0.0,-0.4378984323896466,-0.4378984325213552,9.0,-0.4087872995324731,-0.0626722476369039,0.381722302657397,0.2917293151920961,-0.5339157984348896,-0.5298256141375695,-0.0357378502353279,-1.5626274960505755,-0.5369072691456855,-0.0648690919107673,0.5598446362856602,-0.5695124161712635,0.2647754455283015,-1.5929960351863044,0.2881070096875796,0,2017.0,4.0,6.0,2008.0,9.0,22.0
